M_GeV T_GeV <S1>/T
2.000000000000000000e+00 8.697490026177833897e+02 1.208881332269167613e-07
2.000000000000000000e+00 8.902150854450383122e+02 1.154360968120009546e-07
2.000000000000000000e+00 9.111627561154896284e+02 1.101913047993277090e-07
2.000000000000000000e+00 9.326033468832199560e+02 1.052261370068078282e-07
2.000000000000000000e+00 9.545484566618337112e+02 1.004450742874699203e-07
2.000000000000000000e+00 9.770099572992256753e+02 9.588117415883416835e-08
2.000000000000000000e+00 1.000000000000000000e+03 9.155909043313368743e-08
2.000000000000000000e+00 1.000000000000000000e+03 9.155909043313368743e-08
2.000000000000000000e+00 1.097498765493055544e+03 7.604600870407098521e-08
2.000000000000000000e+00 1.204503540258781186e+03 6.321076572935054771e-08
2.000000000000000000e+00 1.321941148466028608e+03 5.255400513554612998e-08
2.000000000000000000e+00 1.450828778495938650e+03 4.365865349413109510e-08
2.000000000000000000e+00 1.592282793341090610e+03 3.630831459031782542e-08
2.000000000000000000e+00 1.747528400007682876e+03 3.016955239768521886e-08
2.000000000000000000e+00 1.917910261672486740e+03 2.508874839379713114e-08
2.000000000000000000e+00 2.104904144512019684e+03 2.087674506645706721e-08
2.000000000000000000e+00 2.310129700083157786e+03 1.734019082174981394e-08
2.000000000000000000e+00 2.535364493970108924e+03 1.442532128307807833e-08
2.000000000000000000e+00 2.782559402207123185e+03 1.198527146588864812e-08
2.000000000000000000e+00 3.053855508833412387e+03 9.973395022422596178e-09
2.000000000000000000e+00 3.351602650938840725e+03 8.299800123277830912e-09
2.000000000000000000e+00 3.678379771828630510e+03 6.891544454901329822e-09
2.000000000000000000e+00 4.037017258596553802e+03 5.742423029276997576e-09
2.000000000000000000e+00 4.430621457583877600e+03 4.772799861538788891e-09
2.000000000000000000e+00 4.862601580065348571e+03 3.965624951366890452e-09
2.000000000000000000e+00 5.336699231206307559e+03 3.299953361504110525e-09
2.000000000000000000e+00 5.857020818056661483e+03 2.739525967125723548e-09
2.000000000000000000e+00 6.428073117284318869e+03 2.278867418891215772e-09
2.000000000000000000e+00 7.054802310718638182e+03 1.895897285932612476e-09
2.000000000000000000e+00 7.742636826811270112e+03 1.574701122944922602e-09
2.000000000000000000e+00 8.497534359086437689e+03 1.309867669656496405e-09
2.000000000000000000e+00 9.326033468832189101e+03 1.088498075841271553e-09
2.000000000000000000e+00 1.023531021899026928e+04 9.050141501320149651e-10
2.000000000000000000e+00 1.123324032978026480e+04 7.529440768998166739e-10
2.000000000000000000e+00 1.232846739442065882e+04 6.258159207669840304e-10
2.000000000000000000e+00 1.353047774579807628e+04 5.203151387764366919e-10
2.000000000000000000e+00 1.484968262254463480e+04 4.321641243476431377e-10
2.000000000000000000e+00 1.629750834620643400e+04 3.594742000490638513e-10
2.000000000000000000e+00 1.788649529057435211e+04 2.990549369450300911e-10
2.000000000000000000e+00 1.963040650040268520e+04 2.484174216346888962e-10
2.000000000000000000e+00 2.154434690031882201e+04 2.065512747691423368e-10
2.000000000000000000e+00 2.364489412645406992e+04 1.716475672301453706e-10
2.000000000000000000e+00 2.595024211399731939e+04 1.427055553306418401e-10
2.000000000000000000e+00 2.848035868435799057e+04 1.186635539329996922e-10
2.000000000000000000e+00 3.125715849688235176e+04 9.858647205834877557e-11
2.000000000000000000e+00 3.430469286314912461e+04 8.197857706042386043e-11
2.000000000000000000e+00 3.764935806792470976e+04 6.816071411483820717e-11
2.000000000000000000e+00 4.132012400115334458e+04 5.662632739157275058e-11
2.000000000000000000e+00 4.534878508128582325e+04 4.707035050535107414e-11
2.000000000000000000e+00 4.977023564332113892e+04 3.911030102131588907e-11
2.000000000000000000e+00 5.462277217684336938e+04 3.251215061330088987e-11
2.000000000000000000e+00 5.994842503189409035e+04 2.703038617803897121e-11
2.000000000000000000e+00 6.579332246575682075e+04 2.245664614966168983e-11
2.000000000000000000e+00 7.220809018385456875e+04 1.866927286895551310e-11
2.000000000000000000e+00 7.924828983539169712e+04 1.551073808606160876e-11
2.000000000000000000e+00 8.697490026177834079e+04 1.289372329680645033e-11
2.000000000000000000e+00 9.545484566618327517e+04 1.071858882614509746e-11
2.000000000000000000e+00 1.047615752789664111e+05 8.904741063367874918e-12
2.000000000000000000e+00 1.149756995397735591e+05 7.402475814078552004e-12
2.000000000000000000e+00 1.261856883066018490e+05 6.149642434642889316e-12
2.000000000000000000e+00 1.384886371393871668e+05 5.112047092134072736e-12
2.000000000000000000e+00 1.519911082952933211e+05 4.249715121187385014e-12
2.000000000000000000e+00 1.668100537200059043e+05 3.530378914734786678e-12
2.000000000000000000e+00 1.830738280295369623e+05 2.934685967746711286e-12
2.000000000000000000e+00 2.009233002565045899e+05 2.438013010878382032e-12
2.000000000000000000e+00 2.205130739903045469e+05 2.026585148163971836e-12
2.000000000000000000e+00 2.420128264794383431e+05 1.684554779979547373e-12
2.000000000000000000e+00 2.656087782946684165e+05 1.399381899523772701e-12
2.000000000000000000e+00 2.915053062825175584e+05 1.163253753281881348e-12
2.000000000000000000e+00 3.199267137797384639e+05 9.669060367307116314e-13
2.000000000000000000e+00 3.511191734215127653e+05 8.032360628770123708e-13
2.000000000000000000e+00 3.853528593710527639e+05 6.676737018369117031e-13
2.000000000000000000e+00 4.229242874389498611e+05 5.546569259398525917e-13
2.000000000000000000e+00 4.641588833612772287e+05 4.610188616409252117e-13
2.000000000000000000e+00 5.094138014816375216e+05 3.831914297581583327e-13
2.000000000000000000e+00 5.590810182512222091e+05 3.183162537375966216e-13
2.000000000000000000e+00 6.135907273413175717e+05 2.645837000645479413e-13
2.000000000000000000e+00 6.734150657750827959e+05 2.197863305083376329e-13
2.000000000000000000e+00 7.390722033525775187e+05 1.826780912964383850e-13
2.000000000000000000e+00 8.111308307896872284e+05 1.518368918501060442e-13
2.000000000000000000e+00 8.902150854450393235e+05 1.261312922737601123e-13
2.000000000000000000e+00 9.770099572992246831e+05 1.048342987264034954e-13
2.000000000000000000e+00 1.072267222010323079e+06 8.708613255692109489e-14
2.000000000000000000e+00 1.176811952434999170e+06 7.238166734577989817e-14
2.000000000000000000e+00 1.291549665014882572e+06 6.016117265551793812e-14
2.000000000000000000e+00 1.417474162926804740e+06 4.997578568356266651e-14
2.000000000000000000e+00 1.555676143930472201e+06 4.153695929991386951e-14
2.000000000000000000e+00 1.707352647470688680e+06 3.450333318337604772e-14
2.000000000000000000e+00 1.873817422860383056e+06 2.867773269523991093e-14
2.000000000000000000e+00 2.056512308348651510e+06 2.383339675380184581e-14
2.000000000000000000e+00 2.257019719633921515e+06 1.979819845196663893e-14
2.000000000000000000e+00 2.477076355991709046e+06 1.645559532953955082e-14
2.000000000000000000e+00 2.718588242732940242e+06 1.366931074755206789e-14
2.000000000000000000e+00 2.983647240283340216e+06 1.136089295884830110e-14
2.000000000000000000e+00 3.274549162877731491e+06 9.442951520153684956e-15
2.000000000000000000e+00 3.593813663804625627e+06 7.841973375419991210e-15
2.000000000000000000e+00 3.944206059437655844e+06 6.517691834339722707e-15
2.000000000000000000e+00 4.328761281083061360e+06 5.417788452629651565e-15
2.000000000000000000e+00 4.750810162102793343e+06 4.500508604483575060e-15
2.000000000000000000e+00 5.214008287999683991e+06 3.740654276779189560e-15
2.000000000000000000e+00 5.722367659350220114e+06 3.106217382432050177e-15
2.000000000000000000e+00 6.280291441834246740e+06 2.582986234983962140e-15
2.000000000000000000e+00 6.892612104349695146e+06 2.145689825764709531e-15
2.000000000000000000e+00 7.564633275546290912e+06 1.783982475898153440e-15
2.000000000000000000e+00 8.302175681319751777e+06 1.481226522039364244e-15
2.000000000000000000e+00 9.111627561154887080e+06 1.229956242642629067e-15
2.000000000000000000e+00 1.000000000000000000e+07 1.023632008953615712e-15
3.000000000000000000e+00 1.000000000000000000e+02 3.281520795213146210e-03
3.000000000000000000e+00 1.023531021899025859e+02 2.831490559002085815e-03
3.000000000000000000e+00 1.047615752789664043e+02 2.435820485170124127e-03
3.000000000000000000e+00 1.072267222010323167e+02 2.088312574252996004e-03
3.000000000000000000e+00 1.097498765493055686e+02 1.783480712282850154e-03
3.000000000000000000e+00 1.123324032978026565e+02 1.516469376222926184e-03
3.000000000000000000e+00 1.149756995397735579e+02 1.282977327145148677e-03
3.000000000000000000e+00 1.176811952434997863e+02 1.079177998070710021e-03
3.000000000000000000e+00 1.204503540258782408e+02 9.016705803686817476e-04
3.000000000000000000e+00 1.232846739442065882e+02 7.474321347804118972e-04
3.000000000000000000e+00 1.261856883066019748e+02 6.137763159162907536e-04
3.000000000000000000e+00 1.291549665014883885e+02 4.983208305025272223e-04
3.000000000000000000e+00 1.321941148466028721e+02 3.989548794701565609e-04
3.000000000000000000e+00 1.353047774579807481e+02 3.138107098017503408e-04
3.000000000000000000e+00 1.384886371393873219e+02 2.412400138787332738e-04
3.000000000000000000e+00 1.417474162926804695e+02 1.797944719897777400e-04
3.000000000000000000e+00 1.450828778495940128e+02 1.282121606712992073e-04
3.000000000000000000e+00 1.484968262254465117e+02 8.541330458347910163e-05
3.000000000000000000e+00 1.519911082952933157e+02 5.051649016639389237e-05
3.000000000000000000e+00 1.555676143930472222e+02 2.291947220927884239e-05
3.000000000000000000e+00 1.592282793341092315e+02 2.797566502064097888e-06
3.000000000000000000e+00 1.629750834620643332e+02 1.376608042436373240e-05
3.000000000000000000e+00 1.668100537200059250e+02 1.072595890144401656e-05
3.000000000000000000e+00 1.707352647470690385e+02 9.055885085058335140e-06
3.000000000000000000e+00 1.747528400007682876e+02 7.897986800377243907e-06
3.000000000000000000e+00 1.788649529057435075e+02 5.908517743514385257e-06
3.000000000000000000e+00 1.830738280295367701e+02 5.253567921320014104e-06
3.000000000000000000e+00 1.873817422860383033e+02 4.887385462443156614e-06
3.000000000000000000e+00 1.917910261672488730e+02 4.795436027818221333e-06
3.000000000000000000e+00 1.963040650040270521e+02 4.860302050668027248e-06
3.000000000000000000e+00 2.009233002565045751e+02 4.839997190963253921e-06
3.000000000000000000e+00 2.056512308348651459e+02 4.626568609085712792e-06
3.000000000000000000e+00 2.104904144512019570e+02 4.746907424929494212e-06
3.000000000000000000e+00 2.154434690031882269e+02 4.536893730979898159e-06
3.000000000000000000e+00 2.205130739903045480e+02 4.419720953187830717e-06
3.000000000000000000e+00 2.257019719633919124e+02 4.223209038502404497e-06
3.000000000000000000e+00 2.310129700083157900e+02 4.035286979873691216e-06
3.000000000000000000e+00 2.364489412645407072e+02 3.861170054238850991e-06
3.000000000000000000e+00 2.420128264794381039e+02 3.688696477909509007e-06
3.000000000000000000e+00 2.477076355991711409e+02 3.506751257410993235e-06
3.000000000000000000e+00 2.535364493970111255e+02 3.349659340530366060e-06
3.000000000000000000e+00 2.595024211399737055e+02 3.199522688314459879e-06
3.000000000000000000e+00 2.656087782946686957e+02 3.033646593493206095e-06
3.000000000000000000e+00 2.718588242732940330e+02 2.897387321883791268e-06
3.000000000000000000e+00 2.782559402207126027e+02 2.745354424255769073e-06
3.000000000000000000e+00 2.848035868435802058e+02 2.621840222921352083e-06
3.000000000000000000e+00 2.915053062825175516e+02 2.503835864503980088e-06
3.000000000000000000e+00 2.983647240283340238e+02 2.372898146548998923e-06
3.000000000000000000e+00 3.053855508833415229e+02 2.265961047871146952e-06
3.000000000000000000e+00 3.125715849688235153e+02 2.148445856669596433e-06
3.000000000000000000e+00 3.199267137797384635e+02 2.051521817311111406e-06
3.000000000000000000e+00 3.274549162877728463e+02 1.951112342702991955e-06
3.000000000000000000e+00 3.351602650938841066e+02 1.863017473948006852e-06
3.000000000000000000e+00 3.430469286314919373e+02 1.778877456018889881e-06
3.000000000000000000e+00 3.511191734215130964e+02 1.692356913687778650e-06
3.000000000000000000e+00 3.593813663804625662e+02 1.615871961632690938e-06
3.000000000000000000e+00 3.678379771828634262e+02 1.537787492705815895e-06
3.000000000000000000e+00 3.764935806792467474e+02 1.468246915517475100e-06
3.000000000000000000e+00 3.853528593710527161e+02 1.401837002576109501e-06
3.000000000000000000e+00 3.944206059437656222e+02 1.334520176423892998e-06
3.000000000000000000e+00 4.037017258596553688e+02 1.274128803778397643e-06
3.000000000000000000e+00 4.132012400115334572e+02 1.213357426640073192e-06
3.000000000000000000e+00 4.229242874389498752e+02 1.158425126055239762e-06
3.000000000000000000e+00 4.328761281083056929e+02 1.105971030132852910e-06
3.000000000000000000e+00 4.430621457583877714e+02 1.053552153039186003e-06
3.000000000000000000e+00 4.534878508128581984e+02 1.005829163831798407e-06
3.000000000000000000e+00 4.641588833612777307e+02 9.584535042653357325e-07
3.000000000000000000e+00 4.750810162102798131e+02 9.150240445064829298e-07
3.000000000000000000e+00 4.862601580065353346e+02 8.735569860838329888e-07
3.000000000000000000e+00 4.977023564332108663e+02 8.326326188873885939e-07
3.000000000000000000e+00 5.094138014816380178e+02 7.948888679729009436e-07
3.000000000000000000e+00 5.214008287999683944e+02 7.578662691186947414e-07
3.000000000000000000e+00 5.336699231206307559e+02 7.235031876294905940e-07
3.000000000000000000e+00 5.462277217684342077e+02 6.906947507714113527e-07
3.000000000000000000e+00 5.590810182512223037e+02 6.586359900970730852e-07
3.000000000000000000e+00 5.722367659350220492e+02 6.287626998234219272e-07
3.000000000000000000e+00 5.857020818056666940e+02 5.996877806625053231e-07
3.000000000000000000e+00 5.994842503189408944e+02 5.724829653272490191e-07
3.000000000000000000e+00 6.135907273413175744e+02 5.465101251157915925e-07
3.000000000000000000e+00 6.280291441834252737e+02 5.214179824041499173e-07
3.000000000000000000e+00 6.428073117284319551e+02 4.977579964363326262e-07
3.000000000000000000e+00 6.579332246575681893e+02 4.749154463170536613e-07
3.000000000000000000e+00 6.734150657750820983e+02 4.533623718154871135e-07
3.000000000000000000e+00 6.892612104349694846e+02 4.327860683883025382e-07
3.000000000000000000e+00 7.054802310718645231e+02 4.130374641326252527e-07
3.000000000000000000e+00 7.220809018385464242e+02 3.942889382805729714e-07
3.000000000000000000e+00 7.390722033525775032e+02 3.763431329932198485e-07
3.000000000000000000e+00 7.564633275546290179e+02 3.592582453739731347e-07
3.000000000000000000e+00 7.742636826811269657e+02 3.429480940768378576e-07
3.000000000000000000e+00 7.924828983539168803e+02 3.273766995114100126e-07
3.000000000000000000e+00 8.111308307896872520e+02 3.125124588090320911e-07
3.000000000000000000e+00 8.302175681319744172e+02 2.983395418872925152e-07
3.000000000000000000e+00 8.497534359086438371e+02 2.847924703633658162e-07
3.000000000000000000e+00 8.697490026177833897e+02 2.718599973519370440e-07
3.000000000000000000e+00 8.902150854450383122e+02 2.596050522510504319e-07
3.000000000000000000e+00 9.111627561154896284e+02 2.478154080737865987e-07
3.000000000000000000e+00 9.326033468832199560e+02 2.366538155100639047e-07
3.000000000000000000e+00 9.545484566618337112e+02 2.259056981742428839e-07
3.000000000000000000e+00 9.770099572992256753e+02 2.156453797032541285e-07
3.000000000000000000e+00 1.000000000000000000e+03 2.059282646579706613e-07
3.000000000000000000e+00 1.000000000000000000e+03 2.059282646579706613e-07
3.000000000000000000e+00 1.097498765493055544e+03 1.710483722378732521e-07
3.000000000000000000e+00 1.204503540258781186e+03 1.421859340862317382e-07
3.000000000000000000e+00 1.321941148466028608e+03 1.182198980001342114e-07
3.000000000000000000e+00 1.450828778495938650e+03 9.821353425593403469e-08
